employee_id,first_name,last_name,gender,date_of_birth,hire_date,department,job_title,job_level,employment_type,education_level,marital_status,location,years_experience,manager_id
EMP0764,Jessica,Phillips,Female,1997-12-03,2026-07-06,Engineering,Junior Software Engineer,Entry Level,Full-Time,Bachelor,Divorced,Riyadh,2,
EMP0765,Rachel,Lopez,Male,1980-11-10,2012-06-08,IT,IT Manager,Manager,Full-Time,PhD,Married,London,21,
EMP0766,Matthew,Bennett,Male,2003-10-07,2011-10-03,IT,Junior System Administrator,Entry Level,Full-Time,Bachelor,Married,Riyadh,0,
EMP0767,Patricia,Mcdowell,Female,1989-11-06,2019-02-19,Finance,Finance Manager,Manager,Part-Time,Master,Divorced,Cairo,19,
EMP0768,Taylor,Roberts,Male,1990-06-20,2014-07-12,HR,HR Specialist,Mid Level,Full-Time,Bachelor,Married,Jeddah,4,
EMP0769,Jennifer,Stone,Male,1983-07-19,2024-06-07,Sales,Senior Sales Representative,Senior,Full-Time,Bachelor,Divorced,Cairo,8,
EMP0770,Kelly,Ward,Male,2001-11-24,2011-12-07,Marketing,Junior SEO Specialist,Entry Level,Full-Time,Master,Divorced,Dubai,2,
EMP0771,Kevin,Vega,Male,1982-01-22,2023-04-14,Sales,Sales Team Lead,Lead,Full-Time,Bachelor,Single,Riyadh,15,
EMP0772,Brett,Cortez,Female,1988-11-12,2020-09-13,HR,Junior HR Specialist,Entry Level,Part-Time,Master,Single,Riyadh,2,
EMP0773,Michael,Smith,Female,1992-09-04,2019-05-28,Engineering,Senior Software Engineer,Senior,Full-Time,Master,Divorced,Cairo,10,
EMP0774,Brenda,Morales,Male,1972-12-25,2023-12-04,Engineering,Senior Software Engineer,Senior,Full-Time,PhD,Married,Riyadh,11,
EMP0775,Kristen,Austin,Male,2001-05-08,2016-11-03,Engineering,Frontend Developer,Mid Level,Full-Time,Bachelor,Divorced,Riyadh,7,
EMP0776,Thomas,Chandler,Male,1979-07-16,2021-01-09,Finance,Finance Lead,Lead,Full-Time,Bachelor,Single,Riyadh,14,
EMP0777,Susan,Gilmore,Female,1989-09-22,2011-10-27,Customer Service,Senior Customer Success Specialist,Senior,Full-Time,Diploma,Married,Jeddah,9,
EMP0778,William,Braun,Female,1977-05-31,2021-04-10,Sales,Sales Representative,Mid Level,Full-Time,Master,Single,Jeddah,5,
EMP0779,Jasmine,Bryant,Female,1996-03-29,2015-08-24,Customer Service,Customer Success Specialist,Mid Level,Full-Time,Bachelor,Married,Jeddah,4,
EMP0780,David,Alexander,Male,1987-12-25,2026-06-06,Sales,Senior Sales Representative,Senior,Full-Time,Master,Single,Riyadh,8,
EMP0781,Allison,Clark,Male,1970-12-05,2019-03-21,Engineering,Engineering Manager,Manager,Full-Time,Bachelor,Married,Riyadh,23,
EMP0782,Greg,Avila,Female,1978-06-15,2014-10-05,Engineering,Junior Backend Developer,Entry Level,Full-Time,Bachelor,Single,London,1,
EMP0783,Mitchell,Jimenez,Female,1999-06-01,2017-07-22,Customer Service,Customer Success Specialist,Mid Level,Full-Time,Diploma,Divorced,London,4,
EMP0784,David,Clark,Male,1970-07-17,2018-12-07,IT,IT Manager,Manager,Full-Time,Bachelor,Divorced,Dubai,24,
EMP0785,Diana,Burke,Male,2004-04-15,2014-08-08,Customer Service,Junior Customer Support,Entry Level,Full-Time,Bachelor,Married,Cairo,1,
EMP0786,Gabriella,Schwartz,Male,1978-09-24,2019-08-31,HR,HR Specialist,Mid Level,Full-Time,Bachelor,Single,Cairo,5,
EMP0787,Joshua,Garcia,Female,2001-11-06,2026-06-13,Operations,Junior Operations Specialist,Entry Level,Full-Time,Bachelor,Married,Cairo,1,
EMP0788,Natalie,Nguyen,Female,1987-09-15,2014-10-11,Sales,Junior Sales Representative,Entry Level,Full-Time,Bachelor,Single,Jeddah,2,
EMP0789,Christopher,Munoz,Female,1999-08-29,2018-08-18,Operations,Junior Operations Specialist,Entry Level,Full-Time,Bachelor,Divorced,Riyadh,0,
EMP0790,Jacob,Kelly,Male,1971-02-14,2017-10-19,Sales,Senior Account Executive,Senior,Full-Time,Bachelor,Married,Riyadh,8,
EMP0791,Kimberly,Bird,Male,1971-12-23,2019-01-31,IT,IT Manager,Manager,Full-Time,Bachelor,Married,Riyadh,25,
EMP0792,Laura,Williams,Female,1980-04-06,2022-11-21,Marketing,Senior SEO Specialist,Senior,Full-Time,Diploma,Married,Jeddah,12,
EMP0793,Christopher,Cox,Male,1975-05-10,2019-03-25,Finance,Finance Lead,Lead,Full-Time,Bachelor,Married,Riyadh,16,
EMP0794,Lawrence,Hoover,Male,1978-03-08,2014-04-19,Engineering,Tech Lead,Lead,Full-Time,Bachelor,Divorced,London,14,
EMP0795,Janet,Owens,Male,1996-03-19,2014-12-31,Sales,Account Executive,Mid Level,Full-Time,Bachelor,Married,Jeddah,5,
EMP0796,Michelle,Graham,Male,2000-10-17,2016-05-22,Sales,Junior Sales Representative,Entry Level,Full-Time,Bachelor,Single,Cairo,2,
EMP0797,Morgan,Bernard,Male,1998-11-03,2015-04-23,Sales,Account Executive,Mid Level,Full-Time,Bachelor,Single,Riyadh,7,
EMP0798,Cynthia,Crosby,Female,1973-03-19,2016-02-07,Legal,Legal Advisor,Mid Level,Full-Time,Master,Single,Jeddah,5,
EMP0799,Curtis,Delgado,Male,1968-09-12,2025-12-12,Customer Service,Senior Customer Support Specialist,Senior,Part-Time,Bachelor,Single,Riyadh,10,
EMP0800,Gary,James,Male,1995-10-04,2019-05-26,Engineering,Frontend Developer,Mid Level,Full-Time,Diploma,Single,Dubai,7,
EMP0801,Kathleen,Johnson,Male,1968-10-17,2016-04-23,IT,Network Engineer,Mid Level,Full-Time,Bachelor,Single,Riyadh,3,
EMP0802,Chad,Gonzalez,Female,1978-10-23,2024-07-05,HR,HR Lead,Lead,Full-Time,Bachelor,Divorced,Jeddah,16,
EMP0803,Michelle,Williams,Male,1990-08-26,2014-02-19,Engineering,Senior Data Engineer,Senior,Full-Time,Bachelor,Married,Jeddah,12,
EMP0804,Eric,Miller,Female,1987-09-25,2024-09-24,IT,IT Team Lead,Lead,Full-Time,Master,Single,Riyadh,15,
EMP0805,Joseph,Brown,Male,1981-12-11,2020-07-31,Finance,Financial Analyst,Mid Level,Part-Time,Master,Single,London,7,
EMP0806,Brian,Russo,Female,1999-08-24,2017-12-12,Customer Service,Customer Support Specialist,Mid Level,Full-Time,Bachelor,Married,Cairo,7,
EMP0807,Samantha,Meza,Male,1977-12-20,2017-09-30,Engineering,Software Engineer,Mid Level,Full-Time,Bachelor,Divorced,Dubai,6,
EMP0808,Brandon,Nash,Female,1992-10-16,2022-08-25,Engineering,Engineering Lead,Lead,Full-Time,Master,Divorced,Dubai,16,
EMP0809,Michael,Berg,Female,1981-09-08,2018-03-13,Operations,Junior Operations Specialist,Entry Level,Full-Time,Bachelor,Married,Dubai,2,
EMP0810,Christine,Jensen,Male,1966-12-02,2012-03-22,Administration,Administrative Assistant,Entry Level,Full-Time,Bachelor,Married,Dubai,1,
EMP0811,John,Herman,Male,1979-01-22,2022-12-30,Engineering,Engineering Manager,Manager,Full-Time,Bachelor,Single,Jeddah,20,
EMP0812,Christina,Farmer,Male,1981-03-24,2014-03-10,Customer Service,Customer Service Manager,Manager,Full-Time,Bachelor,Divorced,Dubai,20,
EMP0813,Sonia,Mccoy,Male,1994-10-18,2022-04-14,Engineering,Senior Backend Developer,Senior,Full-Time,Diploma,Married,Jeddah,12,
EMP0814,Mark,Reynolds,Female,1993-11-08,2024-01-24,Finance,Accountant,Mid Level,Full-Time,Diploma,Married,Riyadh,5,
EMP0815,Sean,Joseph,Female,1982-11-04,2026-01-20,Finance,Finance Manager,Manager,Full-Time,Bachelor,Married,Riyadh,24,
EMP0816,Daniel,Smith,Female,2001-02-16,2017-06-22,Engineering,Junior Software Engineer,Entry Level,Full-Time,Master,Single,London,0,
EMP0817,Lori,Contreras,Male,1969-07-16,2013-08-01,Operations,Operations Specialist,Mid Level,Full-Time,Bachelor,Divorced,Jeddah,3,
EMP0818,John,Black,Female,1991-05-14,2017-09-02,Engineering,Senior Data Engineer,Senior,Full-Time,Bachelor,Married,Cairo,10,
EMP0819,Alexander,Parsons,Male,1995-08-24,2012-08-13,IT,System Administrator,Mid Level,Full-Time,Bachelor,Married,Riyadh,3,
EMP0820,Jonathon,Moore,Male,1975-05-13,2012-03-15,Marketing,Marketing Manager,Manager,Full-Time,Bachelor,Single,London,22,
EMP0821,Sherri,Jackson,Male,1977-08-05,2013-11-13,Engineering,Engineering Lead,Lead,Full-Time,Bachelor,Divorced,London,15,
EMP0822,Allison,Wall,Female,1995-12-22,2021-05-23,Sales,Sales Team Lead,Lead,Full-Time,Bachelor,Married,London,13,
EMP0823,Philip,Macdonald,Male,1972-10-23,2012-12-01,Customer Service,Customer Service Manager,Manager,Full-Time,Bachelor,Married,London,23,
EMP0824,Jacqueline,Adams,Male,1975-11-22,2016-10-05,Engineering,Senior Software Engineer,Senior,Full-Time,Diploma,Married,London,10,
EMP0825,Shelly,Johnson,Female,1970-01-23,2020-08-03,Engineering,Tech Lead,Lead,Full-Time,Bachelor,Single,Cairo,14,
EMP0826,Jonathan,Brooks,Male,1981-05-08,2022-10-02,IT,IT Manager,Manager,Full-Time,Bachelor,Single,Jeddah,19,
EMP0827,Jessica,Martinez,Female,1993-10-25,2026-01-02,IT,Junior Network Engineer,Entry Level,Full-Time,PhD,Divorced,Jeddah,2,
EMP0828,Tammy,Adkins,Male,1998-07-11,2018-12-31,IT,Junior Network Engineer,Entry Level,Full-Time,Bachelor,Single,Riyadh,1,
EMP0829,Robert,Thomas,Male,1996-06-11,2019-04-11,Engineering,Senior Data Engineer,Senior,Full-Time,Bachelor,Married,Jeddah,12,
EMP0830,Alison,Lucas,Female,1998-05-29,2017-01-28,Engineering,Backend Developer,Mid Level,Full-Time,Master,Married,Dubai,7,
EMP0831,Ashley,Rodriguez,Female,1971-11-25,2022-01-25,Finance,Financial Analyst,Mid Level,Full-Time,Diploma,Divorced,Riyadh,4,
EMP0832,Glenda,Riley,Female,1981-07-03,2021-08-26,Marketing,Marketing Lead,Lead,Part-Time,Bachelor,Divorced,Riyadh,17,
EMP0833,William,Lewis,Male,1999-05-14,2016-02-20,HR,Senior Recruiter,Senior,Full-Time,Bachelor,Single,Jeddah,9,
EMP0834,Eric,Anthony,Female,1981-02-18,2012-07-17,Engineering,Backend Developer,Mid Level,Full-Time,Bachelor,Married,Riyadh,6,
EMP0835,Phillip,Cruz,Male,1981-04-13,2022-03-01,Marketing,Marketing Lead,Lead,Full-Time,Bachelor,Married,Jeddah,13,
EMP0836,Jose,Walker,Male,1986-11-21,2018-07-25,Sales,Junior Sales Representative,Entry Level,Full-Time,Bachelor,Single,Jeddah,0,
EMP0837,Michael,Fuller,Male,1997-03-24,2019-09-01,Customer Service,Customer Success Specialist,Mid Level,Full-Time,PhD,Single,Cairo,6,
EMP0838,Philip,Bender,Female,1994-12-12,2019-04-03,Finance,Financial Analyst,Mid Level,Full-Time,Bachelor,Divorced,Jeddah,4,
EMP0839,Amber,David,Male,1990-10-06,2014-10-29,Sales,Junior Sales Representative,Entry Level,Full-Time,Bachelor,Divorced,Dubai,0,
EMP0840,Alicia,Olsen,Male,1971-01-30,2013-08-15,Engineering,Junior Backend Developer,Entry Level,Full-Time,Bachelor,Single,Riyadh,2,
EMP0841,Katelyn,Lee,Female,1967-05-05,2013-06-13,Marketing,Marketing Lead,Lead,Full-Time,Bachelor,Single,Jeddah,18,
EMP0842,Kristen,Hunter,Male,1990-11-06,2019-06-25,Customer Service,Senior Customer Success Specialist,Senior,Full-Time,Master,Divorced,Jeddah,8,
EMP0843,Robert,Smith,Male,1997-11-06,2026-06-26,Finance,Senior Financial Analyst,Senior,Full-Time,Bachelor,Single,London,10,
EMP0844,Laura,Morgan,Female,1974-12-26,2011-12-21,Marketing,Senior SEO Specialist,Senior,Full-Time,Master,Married,London,8,
EMP0845,Christine,Walker,Female,1999-02-14,2023-11-26,HR,HR Specialist,Mid Level,Full-Time,Bachelor,Single,Jeddah,6,
EMP0846,Mary,Shepherd,Male,1975-04-12,2025-08-16,Sales,Sales Manager,Manager,Full-Time,Bachelor,Divorced,Dubai,21,
EMP0847,Melissa,Webster,Female,1995-03-31,2023-02-11,Sales,Senior Account Executive,Senior,Full-Time,Master,Single,Jeddah,12,
EMP0848,Stephen,Ibarra,Female,1989-06-12,2013-08-22,IT,Senior System Administrator,Senior,Full-Time,Bachelor,Divorced,Cairo,12,
EMP0849,Jason,Hamilton,Female,2000-10-07,2016-10-06,Customer Service,Junior Customer Support,Entry Level,Full-Time,Bachelor,Married,Riyadh,1,
EMP0850,Paige,Johnson,Female,1978-02-03,2012-01-15,Finance,Junior Accountant,Entry Level,Full-Time,Master,Married,Dubai,1,
EMP0851,Nicholas,Cunningham,Female,1992-06-18,2023-07-27,Engineering,Data Engineer,Mid Level,Full-Time,Master,Divorced,Riyadh,6,
EMP0852,Lindsey,Ray,Male,2000-12-02,2020-06-10,IT,Junior System Administrator,Entry Level,Part-Time,Bachelor,Divorced,Jeddah,1,
EMP0853,Matthew,Perkins,Male,1995-04-15,2022-05-07,IT,Network Engineer,Mid Level,Full-Time,Bachelor,Married,Jeddah,7,
EMP0854,Cassie,Gordon,Female,1972-12-08,2024-09-24,Customer Service,Senior Customer Support Specialist,Senior,Full-Time,Master,Divorced,Cairo,12,
EMP0855,Sarah,Keller,Female,1973-05-08,2014-11-03,Sales,Senior Account Executive,Senior,Full-Time,Bachelor,Single,Riyadh,12,
EMP0856,Willie,Gray,Female,1978-08-07,2023-05-08,Engineering,Engineering Lead,Lead,Full-Time,Bachelor,Divorced,Jeddah,18,
EMP0857,Anthony,Preston,Female,1989-05-29,2013-08-23,Marketing,Marketing Specialist,Mid Level,Part-Time,Master,Divorced,Cairo,5,
EMP0858,Elizabeth,Gonzalez,Female,1967-07-16,2021-12-03,HR,HR Lead,Lead,Full-Time,Bachelor,Married,Riyadh,13,
EMP0859,Kelsey,Hayes,Female,2000-10-07,2020-02-25,Customer Service,Customer Support Specialist,Mid Level,Full-Time,Bachelor,Single,Jeddah,3,
EMP0860,Lisa,Lopez,Female,2002-08-11,2015-10-06,Engineering,Junior Frontend Developer,Entry Level,Full-Time,Bachelor,Divorced,Riyadh,0,
EMP0861,Sean,Garrett,Male,1992-12-05,2019-07-02,Administration,Senior Office Administrator,Senior,Full-Time,Bachelor,Married,Jeddah,8,
EMP0862,Rachel,Johnson,Male,1998-02-08,2022-04-04,Operations,Senior Operations Specialist,Senior,Full-Time,Master,Married,Cairo,9,
EMP0863,Douglas,Hayes,Male,2000-03-10,2015-04-25,Engineering,Software Engineer,Mid Level,Full-Time,Bachelor,Divorced,Riyadh,4,
EMP0864,Raymond,Vaughan,Female,1988-12-04,2021-08-22,Marketing,Marketing Lead,Lead,Full-Time,Bachelor,Married,Dubai,15,
EMP0865,Joshua,Flores,Male,1972-08-19,2024-08-17,Marketing,Marketing Lead,Lead,Full-Time,Bachelor,Single,Riyadh,15,
EMP0866,Mary,Cline,Female,1994-08-10,2023-02-06,Finance,Junior Accountant,Entry Level,Full-Time,Bachelor,Single,Dubai,0,
EMP0867,Sean,Patel,Female,1994-08-17,2014-11-21,Operations,Operations Specialist,Mid Level,Full-Time,Bachelor,Single,Riyadh,6,
EMP0868,Jillian,Ford,Male,1969-05-02,2021-09-26,Legal,Legal Manager,Manager,Full-Time,Bachelor,Married,Riyadh,20,
EMP0869,Thomas,Roberts,Male,1977-05-01,2014-12-01,Sales,Sales Manager,Manager,Part-Time,Bachelor,Divorced,Riyadh,22,
EMP0870,Amanda,Taylor,Female,1999-08-07,2023-04-18,Operations,Operations Specialist,Mid Level,Part-Time,Bachelor,Married,Dubai,4,
EMP0871,Jillian,Williams,Male,1991-03-16,2016-11-10,Engineering,Tech Lead,Lead,Full-Time,Bachelor,Divorced,Dubai,16,
EMP0872,Amanda,Wilkins,Male,1968-06-13,2015-05-30,Engineering,Senior Software Engineer,Senior,Full-Time,Master,Divorced,Jeddah,9,
EMP0873,Sarah,Estrada,Male,1969-08-05,2014-09-21,Engineering,Senior Data Engineer,Senior,Full-Time,Bachelor,Single,Riyadh,12,
EMP0874,Justin,Guzman,Male,1972-01-27,2022-05-13,Engineering,Tech Lead,Lead,Full-Time,Master,Married,London,15,
EMP0875,Julie,Brown,Female,1999-01-02,2025-03-08,Engineering,Junior Data Engineer,Entry Level,Full-Time,Bachelor,Divorced,Riyadh,0,
EMP0876,Jonathan,Perry,Male,1977-03-20,2026-05-16,Customer Service,Customer Success Specialist,Mid Level,Full-Time,Master,Single,Riyadh,3,
EMP0877,Aaron,House,Male,1979-09-02,2021-10-17,Sales,Sales Manager,Manager,Full-Time,Master,Divorced,Riyadh,24,
EMP0878,Steven,Williams,Female,1972-04-27,2018-10-22,Operations,Senior Operations Specialist,Senior,Full-Time,Bachelor,Divorced,Cairo,8,
EMP0879,Dillon,Phillips,Male,1990-06-18,2022-05-24,Finance,Senior Financial Analyst,Senior,Full-Time,Bachelor,Single,Dubai,10,
EMP0880,Brittany,Ross,Female,1983-11-29,2013-11-26,IT,Junior IT Support,Entry Level,Full-Time,Bachelor,Single,London,0,
EMP0881,Catherine,Benjamin,Male,1984-08-21,2025-11-28,Legal,Senior Legal Advisor,Senior,Full-Time,Diploma,Single,London,8,
EMP0882,Kimberly,Taylor,Female,1997-04-08,2022-10-02,IT,IT Support Specialist,Mid Level,Full-Time,Bachelor,Single,London,7,
EMP0883,Dale,Swanson,Female,2001-12-15,2022-10-26,Administration,Office Administrator,Mid Level,Full-Time,Bachelor,Single,Riyadh,4,
EMP0884,Xavier,Bender,Female,1998-03-06,2018-11-05,Engineering,Data Engineer,Mid Level,Full-Time,Bachelor,Single,London,6,
EMP0885,Scott,Schultz,Female,1968-04-29,2023-01-09,Marketing,Marketing Specialist,Mid Level,Full-Time,Bachelor,Single,Dubai,3,
EMP0886,Christopher,Conner,Female,2003-05-02,2019-10-27,Marketing,Junior Marketing Specialist,Entry Level,Full-Time,Bachelor,Divorced,London,0,
EMP0887,Patrick,Marshall,Female,1981-09-14,2011-12-26,Sales,Sales Manager,Manager,Full-Time,Master,Divorced,London,25,
EMP0888,Andrew,Nguyen,Male,1980-06-10,2022-04-17,Legal,Legal Lead,Lead,Part-Time,Master,Married,Cairo,15,
EMP0889,Megan,Sanchez,Female,1990-06-24,2016-03-07,Marketing,Senior SEO Specialist,Senior,Full-Time,Diploma,Single,Jeddah,11,
EMP0890,Darryl,Martinez,Female,1982-03-02,2020-09-29,Administration,Office Administrator,Mid Level,Full-Time,Bachelor,Married,Cairo,5,
EMP0891,Susan,Fisher,Female,1997-04-24,2024-03-08,Customer Service,Customer Support Specialist,Mid Level,Full-Time,Master,Divorced,Cairo,5,
EMP0892,Shirley,Martin,Male,1991-02-26,2026-05-31,Sales,Senior Sales Representative,Senior,Full-Time,Bachelor,Divorced,Dubai,12,
EMP0893,Walter,Smith,Male,2003-01-24,2012-05-08,Engineering,Frontend Developer,Mid Level,Full-Time,Master,Single,Riyadh,5,
EMP0894,Andrew,Thomas,Male,1998-03-23,2025-03-22,IT,Junior Network Engineer,Entry Level,Full-Time,Diploma,Single,London,2,
EMP0895,Victoria,Schmidt,Female,1972-07-23,2020-02-08,Operations,Operations Manager,Manager,Full-Time,Bachelor,Single,Dubai,22,
EMP0896,Leon,Scott,Male,1966-10-09,2015-03-15,Engineering,Senior Frontend Developer,Senior,Full-Time,Master,Single,Cairo,8,
EMP0897,Thomas,Waters,Female,1979-01-25,2014-08-04,IT,IT Team Lead,Lead,Full-Time,Bachelor,Married,Cairo,14,
EMP0898,Elizabeth,Cooke,Male,1990-04-21,2014-04-25,Engineering,Senior Data Engineer,Senior,Full-Time,Master,Divorced,Jeddah,8,
EMP0899,Catherine,Faulkner,Male,1993-05-29,2016-11-19,Customer Service,Junior Customer Support,Entry Level,Full-Time,Bachelor,Divorced,London,0,
EMP0900,Monica,Boyd,Female,1970-02-25,2012-12-12,Administration,Senior Office Administrator,Senior,Contract,PhD,Single,Jeddah,12,
EMP0901,Katherine,Mitchell,Male,1995-06-27,2025-05-07,Engineering,Senior Backend Developer,Senior,Full-Time,Bachelor,Married,Dubai,12,
EMP0902,Jacqueline,Jones,Male,1982-08-16,2024-02-11,Customer Service,Customer Support Lead,Lead,Full-Time,Bachelor,Single,Dubai,13,
EMP0903,Shelby,Stephens,Male,1968-03-15,2021-11-28,Engineering,Data Engineer,Mid Level,Full-Time,Master,Divorced,Dubai,3,
EMP0904,Laura,Hoffman,Male,1995-01-12,2019-04-16,Engineering,Data Engineer,Mid Level,Full-Time,Bachelor,Divorced,Jeddah,4,
EMP0905,Jenna,Lee,Female,1970-02-20,2021-06-01,Finance,Finance Manager,Manager,Full-Time,Bachelor,Single,London,25,
EMP0906,Samantha,Hartman,Male,1977-05-03,2019-06-01,IT,Junior Network Engineer,Entry Level,Full-Time,Bachelor,Married,London,1,
EMP0907,Deborah,Long,Female,1982-04-06,2025-12-18,Sales,Sales Team Lead,Lead,Part-Time,Bachelor,Divorced,Jeddah,17,
EMP0908,Olivia,Hines,Female,1970-07-30,2022-05-28,IT,IT Manager,Manager,Full-Time,Master,Divorced,Dubai,21,
EMP0909,Frederick,Mcdaniel,Male,2002-08-08,2013-01-09,Finance,Junior Accountant,Entry Level,Full-Time,Master,Single,Cairo,2,
EMP0910,Taylor,Burke,Male,1988-08-09,2019-09-23,Engineering,Senior Backend Developer,Senior,Full-Time,Bachelor,Single,Riyadh,11,
EMP0911,Savannah,Barnes,Male,1998-02-13,2012-06-06,IT,Senior Network Engineer,Senior,Part-Time,Bachelor,Divorced,Dubai,8,
EMP0912,Jennifer,Torres,Male,1975-04-09,2016-09-02,Sales,Senior Sales Representative,Senior,Full-Time,Bachelor,Divorced,Dubai,10,
EMP0913,Stacy,Roman,Female,1968-10-12,2015-03-18,Administration,Administration Lead,Lead,Full-Time,Master,Divorced,Jeddah,16,
EMP0914,Dennis,Parker,Male,1992-09-16,2012-08-11,Sales,Senior Account Executive,Senior,Full-Time,Diploma,Married,Cairo,8,
EMP0915,Kelly,Fischer,Female,1983-07-29,2017-09-27,Engineering,Engineering Lead,Lead,Full-Time,Diploma,Married,Jeddah,14,
EMP0916,Jason,Davis,Male,1982-01-08,2014-02-18,Sales,Sales Team Lead,Lead,Full-Time,Bachelor,Single,Riyadh,13,
EMP0917,Kayla,Maldonado,Male,1993-08-23,2013-12-07,Sales,Account Executive,Mid Level,Full-Time,Master,Divorced,Cairo,6,
EMP0918,Kenneth,Ochoa,Female,1970-03-20,2025-01-29,Sales,Senior Account Executive,Senior,Full-Time,Bachelor,Divorced,London,9,
EMP0919,Lawrence,Owens,Female,1987-05-02,2013-02-19,Engineering,Backend Developer,Mid Level,Part-Time,Bachelor,Married,Cairo,7,
EMP0920,Timothy,Warren,Male,1969-11-16,2012-09-06,Sales,Senior Sales Representative,Senior,Full-Time,Bachelor,Divorced,Jeddah,9,
EMP0921,Sierra,Campbell,Female,1970-10-24,2024-10-03,Customer Service,Customer Support Specialist,Mid Level,Contract,Bachelor,Single,Jeddah,5,
EMP0922,Justin,Ibarra,Male,1980-06-07,2022-01-08,Finance,Senior Financial Analyst,Senior,Part-Time,Bachelor,Single,Dubai,12,
EMP0923,Beth,Sanchez,Male,1975-05-12,2026-01-20,Finance,Junior Accountant,Entry Level,Full-Time,Bachelor,Single,Cairo,2,
EMP0924,Deborah,Schultz,Male,1995-03-02,2023-03-09,IT,Senior IT Support Specialist,Senior,Full-Time,Bachelor,Divorced,Jeddah,9,
EMP0925,Lisa,Moreno,Female,1995-06-20,2013-09-09,Engineering,Tech Lead,Lead,Full-Time,Master,Single,London,13,
EMP0926,Jordan,Wilson,Male,1967-07-07,2017-01-07,Sales,Senior Sales Representative,Senior,Full-Time,Bachelor,Married,Riyadh,10,
EMP0927,Caleb,West,Female,1991-11-14,2020-10-21,Administration,Office Administrator,Mid Level,Full-Time,Bachelor,Single,Jeddah,5,
EMP0928,Jenna,Lopez,Female,1975-12-19,2019-08-09,Sales,Sales Team Lead,Lead,Full-Time,Bachelor,Divorced,Riyadh,18,
EMP0929,Charles,Hall,Male,1989-03-19,2012-10-20,IT,IT Team Lead,Lead,Full-Time,Master,Single,London,15,
EMP0930,Christina,Gibson,Female,1970-10-25,2020-08-17,Engineering,Tech Lead,Lead,Full-Time,Bachelor,Divorced,London,17,
EMP0931,Alexis,Bell,Male,1998-07-27,2016-03-03,Marketing,Senior SEO Specialist,Senior,Full-Time,Bachelor,Single,London,10,
EMP0932,John,Thomas,Male,1995-07-29,2013-01-25,IT,Senior System Administrator,Senior,Full-Time,Master,Divorced,Cairo,12,
EMP0933,Christine,Norman,Male,1984-12-20,2014-01-24,Administration,Administration Lead,Lead,Full-Time,Master,Divorced,Dubai,18,
EMP0934,Dylan,Willis,Male,1971-05-06,2026-03-26,Customer Service,Customer Service Manager,Manager,Full-Time,Bachelor,Single,Dubai,21,
EMP0935,Amber,Moore,Male,2002-01-28,2018-05-23,Finance,Accountant,Mid Level,Full-Time,Master,Divorced,Cairo,5,
EMP0936,Miranda,Le,Male,1986-04-20,2017-05-19,Customer Service,Junior Customer Support,Entry Level,Full-Time,Bachelor,Single,Cairo,0,
EMP0937,Joseph,Yates,Male,1998-06-30,2016-07-19,Operations,Operations Specialist,Mid Level,Part-Time,Diploma,Divorced,Riyadh,6,
EMP0938,Whitney,Galvan,Female,1966-08-08,2022-12-17,IT,Junior Network Engineer,Entry Level,Full-Time,Master,Married,London,1,
EMP0939,Robert,Martin,Female,1996-05-01,2023-01-19,Finance,Senior Financial Analyst,Senior,Full-Time,Diploma,Single,London,12,
EMP0940,David,Christensen,Female,1999-09-20,2022-01-16,Engineering,Software Engineer,Mid Level,Full-Time,Master,Divorced,Riyadh,6,
EMP0941,Jermaine,Taylor,Male,2000-02-12,2012-11-14,Customer Service,Customer Support Specialist,Mid Level,Full-Time,PhD,Divorced,Riyadh,4,
EMP0942,John,Leon,Female,1983-01-11,2019-09-13,Engineering,Senior Frontend Developer,Senior,Contract,Bachelor,Divorced,Cairo,9,
EMP0943,Robert,Phillips,Male,1991-12-06,2023-03-25,Engineering,Junior Backend Developer,Entry Level,Full-Time,Bachelor,Married,London,1,
EMP0944,Aaron,Williams,Male,1973-11-30,2025-01-11,Customer Service,Senior Customer Success Specialist,Senior,Full-Time,Bachelor,Married,Dubai,8,
EMP0945,Cindy,Bryant,Male,2000-03-03,2013-11-26,IT,System Administrator,Mid Level,Full-Time,Bachelor,Single,Jeddah,6,
EMP0946,Stephen,Robinson,Male,1996-09-07,2024-10-11,Marketing,Junior Marketing Specialist,Entry Level,Full-Time,Bachelor,Married,Jeddah,0,
EMP0947,Dana,Hoffman,Female,1990-10-17,2023-01-01,Marketing,Marketing Lead,Lead,Full-Time,Bachelor,Single,London,18,
EMP0948,Paul,Guerra,Male,2004-01-28,2014-12-11,Engineering,Junior Software Engineer,Entry Level,Full-Time,Bachelor,Divorced,London,1,
EMP0949,Shannon,Campbell,Female,1990-03-27,2015-03-17,Engineering,Senior Data Engineer,Senior,Part-Time,Bachelor,Divorced,Riyadh,9,
EMP0950,Ana,Chandler,Male,1976-03-30,2024-11-18,Marketing,SEO Specialist,Mid Level,Full-Time,Diploma,Single,Jeddah,7,
EMP0951,Crystal,Bailey,Female,2003-08-24,2014-11-11,Customer Service,Junior Customer Support,Entry Level,Full-Time,Diploma,Married,Riyadh,1,
EMP0952,Andrew,Odonnell,Male,1980-05-02,2024-01-01,Marketing,Marketing Manager,Manager,Full-Time,Bachelor,Single,Dubai,22,
EMP0953,Gina,Saunders,Male,2000-09-16,2022-01-28,IT,Network Engineer,Mid Level,Full-Time,Master,Married,London,3,
